unique_key,address,census_tract,clearance_date,clearance_status,council_district_code,description,district,location_description,primary_type,timestamp,x_coordinate,y_coordinate,year,zipcode
20168002765,"300 BOWIE ST Austin, TX 78703",12,2016-06-15 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,G,300 BOWIE ST,Theft,2016-06-10 00:00:00 UTC,3110798,10070932,2016,78703
20161560482,"300 WEST AVE Austin, TX 78703",12,2016-06-14 00:00:00 UTC,Not cleared,9,BURG NON RESIDENCE SHEDS      ,G,300 WEST AVE,Burglary,2016-06-04 00:00:00 UTC,3111493,10070696,2016,78703
20161881784,"300 WEST AVE Austin, TX 78703",12,2016-08-19 00:00:00 UTC,Not cleared,9,THEFT                         ,G,300 WEST AVE,Theft,2016-07-06 00:00:00 UTC,3111493,10070696,2016,78703
20168003194,"300 WEST AVE Austin, TX 78703",12,2016-08-01 00:00:00 UTC,Not cleared,9,THEFT                         ,G,300 WEST AVE,Theft,2016-07-06 00:00:00 UTC,3111493,10070696,2016,78703
20168004713,"300 WEST AVE Austin, TX 78703",12,2016-10-13 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,G,300 WEST AVE,Theft,2016-10-11 00:00:00 UTC,3111493,10070696,2016,78703
20163510381,"300 WEST AVE Austin, TX 78703",12,2016-12-20 00:00:00 UTC,Not cleared,9,BURG NON RESIDENCE SHEDS      ,G,300 WEST AVE,Burglary,2016-12-16 00:00:00 UTC,3111493,10070696,2016,78703
20165020581,"311 BOWIE ST Austin, TX 78703",12,2016-08-22 00:00:00 UTC,Not cleared,9,THEFT                         ,G,311 BOWIE ST,Theft,2016-05-18 00:00:00 UTC,3111087,10071101,2016,78703
20165027079,"311 BOWIE ST Austin, TX 78703",12,2016-07-07 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,G,311 BOWIE ST,Theft,2016-06-30 00:00:00 UTC,3111087,10071101,2016,78703
20168003700,"311 BOWIE ST Austin, TX 78703",12,2016-08-12 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,G,311 BOWIE ST,Theft,2016-08-08 00:00:00 UTC,3111087,10071101,2016,78703
20168004058,"311 BOWIE ST Austin, TX 78703",12,2016-09-21 00:00:00 UTC,Not cleared,9,THEFT FROM PERSON             ,G,311 BOWIE ST,Theft,2016-09-07 00:00:00 UTC,3111087,10071101,2016,78703
20162850259,"311 BOWIE ST Austin, TX 78703",12,2016-11-09 00:00:00 UTC,Not cleared,9,THEFT                         ,G,311 BOWIE ST,Theft,2016-10-11 00:00:00 UTC,3111087,10071101,2016,78703
20165042188,"311 BOWIE ST Austin, TX 78703",12,2016-10-13 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,G,311 BOWIE ST,Theft,2016-10-11 00:00:00 UTC,3111087,10071101,2016,78703
20165053507,"311 BOWIE ST Austin, TX 78703",12,2017-01-02 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,G,311 BOWIE ST,Theft,2016-12-29 00:00:00 UTC,3111087,10071101,2016,78703
20165014610,"550 BOWIE ST Austin, TX 78703",12,2016-04-26 00:00:00 UTC,Not cleared,9,THEFT                         ,G,550 BOWIE ST,Theft,2016-04-08 00:00:00 UTC,3111137,10071677,2016,78703
20153120094,"800 W 3RD ST Austin, TX 78703",12,2015-11-11 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,G,800 W 3RD ST,Theft,2015-11-08 00:00:00 UTC,3111255,10070791,2015,78703
20163160732,"800 W 3RD ST Austin, TX 78703",12,2016-11-15 00:00:00 UTC,Not cleared,9,BURG NON RESIDENCE SHEDS      ,G,800 W 3RD ST,Burglary,2016-11-11 00:00:00 UTC,3111255,10070790,2016,78703
20163270556,"800 W 3RD ST Austin, TX 78703",12,2016-12-05 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,G,800 W 3RD ST,Burglary,2016-11-22 00:00:00 UTC,3111255,10070790,2016,78703
20155007556,"817 W 5TH ST Austin, TX 78703",12,2015-03-03 00:00:00 UTC,Not cleared,9,THEFT                         ,G,817 W 5TH ST,Theft,2015-02-21 00:00:00 UTC,3111070,10071226,2015,78703
20152820677,"817 W 5TH ST Austin, TX 78703",12,2015-10-14 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,G,817 W 5TH ST,Theft,2015-10-09 00:00:00 UTC,3111070,10071226,2015,78703
20155046629,"817 W 5TH ST Austin, TX 78703",12,2015-10-26 00:00:00 UTC,Not cleared,9,THEFT                         ,G,817 W 5TH ST,Theft,2015-10-21 00:00:00 UTC,3111070,10071226,2015,78703
20155027319,"828 W 6TH ST Austin, TX 78703",12,2015-07-23 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,G,828 W 6TH ST,Theft,2015-06-24 00:00:00 UTC,3111312,10071828,2015,78703
20165043630,"828 W 6TH ST Austin, TX 78703",12,2016-10-21 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,G,828 W 6TH ST,Theft,2016-10-20 00:00:00 UTC,3111311,10071827,2016,78703
20165043637,"828 W 6TH ST Austin, TX 78703",12,2016-11-14 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,G,828 W 6TH ST,Theft,2016-10-20 00:00:00 UTC,3111311,10071827,2016,78703
20165043759,"828 W 6TH ST Austin, TX 78703",12,2016-11-08 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,G,828 W 6TH ST,Theft,2016-10-21 00:00:00 UTC,3111311,10071827,2016,78703
2015601010,"830 W 3RD ST Austin, TX 78703",12,2015-03-04 00:00:00 UTC,Not cleared,9,BURG NON RESIDENCE SHEDS      ,G,830 W 3RD ST,Burglary,2015-03-01 00:00:00 UTC,3110982,10070887,2015,78703
20155029324,"830 W 3RD ST Austin, TX 78703",12,2015-07-08 00:00:00 UTC,Not cleared,9,THEFT                         ,G,830 W 3RD ST,Theft,2015-07-06 00:00:00 UTC,3110982,10070887,2015,78703
20158004338,"830 W 3RD ST Austin, TX 78703",12,2015-12-08 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,G,830 W 3RD ST,Theft,2015-11-24 00:00:00 UTC,3110982,10070887,2015,78703
20153620734,"830 W 3RD ST Austin, TX 78703",12,2015-12-31 00:00:00 UTC,Not cleared,9,BURG NON RESIDENCE SHEDS      ,G,830 W 3RD ST,Burglary,2015-12-28 00:00:00 UTC,3110982,10070887,2015,78703
20165022893,"830 W 3RD ST Austin, TX 78703",12,2016-06-06 00:00:00 UTC,Not cleared,9,BURG NON RESIDENCE SHEDS      ,G,830 W 3RD ST,Burglary,2016-06-03 00:00:00 UTC,3110981,10070887,2016,78703
20163071799,"830 W 3RD ST Austin, TX 78703",12,2016-11-04 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,G,830 W 3RD ST,Burglary,2016-11-03 00:00:00 UTC,3110981,10070887,2016,78703
20161411214,"851 W 6TH ST Austin, TX 78703",12,2016-06-28 00:00:00 UTC,Cleared by Exception,9,THEFT OF BICYCLE              ,G,851 W 6TH ST,Theft,2016-05-20 00:00:00 UTC,3111119,10071701,2016,78703
20152020724,"901 W 9TH ST Austin, TX 78703",12,2015-08-26 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,G,901 W 9TH ST,Theft,2015-07-21 00:00:00 UTC,3111273,10072673,2015,78703
20153301336,"901 W 9TH ST Austin, TX 78703",12,2016-03-02 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,G,901 W 9TH ST,Burglary,2015-11-26 00:00:00 UTC,3111273,10072673,2015,78703
20155009269,"907 W 5TH ST Austin, TX 78703",12,2015-03-10 00:00:00 UTC,Not cleared,9,THEFT                         ,G,907 W 5TH ST,Theft,2015-03-05 00:00:00 UTC,3110792,10071296,2015,78703
20155009356,"907 W 5TH ST Austin, TX 78703",12,2015-03-10 00:00:00 UTC,Not cleared,9,THEFT                         ,G,907 W 5TH ST,Theft,2015-03-05 00:00:00 UTC,3110792,10071296,2015,78703
20155011411,"907 W 5TH ST Austin, TX 78703",12,2015-03-25 00:00:00 UTC,Not cleared,9,THEFT                         ,G,907 W 5TH ST,Theft,2015-03-18 00:00:00 UTC,3110792,10071296,2015,78703
20155027636,"907 W 5TH ST Austin, TX 78703",12,2015-07-04 00:00:00 UTC,Not cleared,9,THEFT                         ,G,907 W 5TH ST,Theft,2015-06-25 00:00:00 UTC,3110792,10071296,2015,78703
20152391746,"907 W 5TH ST Austin, TX 78703",12,2015-08-31 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,907 W 5TH ST,Theft,2015-08-27 00:00:00 UTC,3110792,10071296,2015,78703
20155042205,"907 W 5TH ST Austin, TX 78703",12,2015-09-29 00:00:00 UTC,Not cleared,9,THEFT                         ,G,907 W 5TH ST,Theft,2015-09-24 00:00:00 UTC,3110792,10071296,2015,78703
20158004095,"907 W 5TH ST Austin, TX 78703",12,2015-12-14 00:00:00 UTC,Not cleared,9,THEFT FROM BUILDING           ,G,907 W 5TH ST,Theft,2015-11-09 00:00:00 UTC,3110792,10071296,2015,78703
20158004346,"907 W 5TH ST Austin, TX 78703",12,2015-12-09 00:00:00 UTC,Not cleared,9,THEFT                         ,G,907 W 5TH ST,Theft,2015-12-04 00:00:00 UTC,3110792,10071296,2015,78703
20165047011,"907 W 5TH ST Austin, TX 78703",12,2016-11-14 00:00:00 UTC,Not cleared,9,THEFT                         ,G,907 W 5TH ST,Theft,2016-11-11 00:00:00 UTC,3110792,10071296,2016,78703
20165038775,"1001 W 6TH ST Austin, TX 78703",12,2016-09-23 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1001 W 6TH ST,Theft,2016-09-19 00:00:00 UTC,3110718,10071925,2016,78703
20165029987,"1006 EASON ST Austin, TX 78703",12,2016-07-26 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,B,1006 EASON ST,Theft,2016-07-21 00:00:00 UTC,3108974,10074739,2016,78703
20165031506,"1006 EASON ST Austin, TX 78703",12,2016-09-06 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,B,1006 EASON ST,Theft,2016-08-01 00:00:00 UTC,3108974,10074739,2016,78703
20165041978,"1009 W 6TH ST Austin, TX 78703",12,2016-10-17 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1009 W 6TH ST,Theft,2016-10-10 00:00:00 UTC,3110387,10071954,2016,78703
20155007832,"1011 W 5TH ST Austin, TX 78703",12,2015-03-16 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1011 W 5TH ST,Theft,2015-02-23 00:00:00 UTC,3110260,10071528,2015,78703
20155028430,"1011 W 5TH ST Austin, TX 78703",12,2015-07-01 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,B,1011 W 5TH ST,Theft,2015-06-30 00:00:00 UTC,3110260,10071528,2015,78703
20158003880,"1011 W 5TH ST Austin, TX 78703",12,2015-11-20 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1011 W 5TH ST,Theft,2015-10-31 00:00:00 UTC,3110260,10071528,2015,78703
20168001593,"1011 W 5TH ST Austin, TX 78703",12,2016-04-25 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1011 W 5TH ST,Theft,2016-04-05 00:00:00 UTC,3110259,10071528,2016,78703
20165018310,"1011 W 5TH ST Austin, TX 78703",12,2016-05-09 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1011 W 5TH ST,Theft,2016-05-03 00:00:00 UTC,3110259,10071528,2016,78703
20161701178,"1011 W 5TH ST Austin, TX 78703",12,2016-11-09 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1011 W 5TH ST,Theft,2016-06-18 00:00:00 UTC,3110259,10071528,2016,78703
20165033387,"1011 W 5TH ST Austin, TX 78703",12,2016-08-19 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1011 W 5TH ST,Theft,2016-08-13 00:00:00 UTC,3110259,10071528,2016,78703
20165034378,"1011 W 5TH ST Austin, TX 78703",12,2016-08-24 00:00:00 UTC,Not cleared,9,THEFT BY SHOPLIFTING          ,B,1011 W 5TH ST,Theft,2016-08-20 00:00:00 UTC,3110259,10071528,2016,78703
20163640674,"1102 W 6TH ST Austin, TX 78703",12,2017-01-02 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1102 W 6TH ST,Theft,2016-12-29 00:00:00 UTC,3110421,10072242,2016,78703
20165022233,"1102 W 9TH ST Austin, TX 78703",12,2016-06-15 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,B,1102 W 9TH ST,Burglary,2016-05-30 00:00:00 UTC,3110752,10073081,2016,78703
20165010874,"1110 W 6TH ST Austin, TX 78703",12,2016-03-22 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1110 W 6TH ST,Theft,2016-03-15 00:00:00 UTC,3110166,10072256,2016,78703
2016890662,"1110 W 6TH ST Austin, TX 78703",12,2016-05-12 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,B,1110 W 6TH ST,Burglary,2016-03-29 00:00:00 UTC,3110166,10072256,2016,78703
20163311410,"1110 W 6TH ST Austin, TX 78703",12,2016-11-27 00:00:00 UTC,Cleared by Arrest,9,AGG ASLT STRANGLE/SUFFOCATE   ,B,1110 W 6TH ST,Aggravated Assault,2016-11-26 00:00:00 UTC,3110166,10072256,2016,78703
20155049789,"1115 W 9TH ST Austin, TX 78703",12,2015-11-12 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1115 W 9TH ST,Theft,2015-11-11 00:00:00 UTC,3110374,10072979,2015,78703
20155051313,"1115 W 9TH ST Austin, TX 78703",12,2015-11-24 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1115 W 9TH ST,Theft,2015-11-21 00:00:00 UTC,3110374,10072979,2015,78703
20161650736,"1145 W 5TH ST Austin, TX 78703",12,2016-06-24 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,B,1145 W 5TH ST,Burglary,2016-06-13 00:00:00 UTC,3109426,10071893,2016,78703
20161650821,"1145 W 5TH ST Austin, TX 78703",12,2016-06-27 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1145 W 5TH ST,Theft,2016-06-13 00:00:00 UTC,3109426,10071893,2016,78703
20168002937,"1145 W 5TH ST Austin, TX 78703",12,2016-06-21 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,B,1145 W 5TH ST,Theft,2016-06-20 00:00:00 UTC,3109426,10071893,2016,78703
20168001531,"1200 W 6TH ST Austin, TX 78703",12,2016-04-05 00:00:00 UTC,Not cleared,9,THEFT FROM BUILDING           ,B,1200 W 6TH ST,Theft,2016-04-03 00:00:00 UTC,3109730,10072438,2016,78703
20165052364,"1200 W 6TH ST Austin, TX 78703",12,2016-12-20 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1200 W 6TH ST,Theft,2016-12-20 00:00:00 UTC,3109730,10072438,2016,78703
20155011346,"1201 W 6TH ST Austin, TX 78703",12,2015-03-24 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,B,1201 W 6TH ST,Theft,2015-03-18 00:00:00 UTC,3109527,10072349,2015,78703
20158002252,"1204 W 6TH ST Austin, TX 78703",12,2015-07-08 00:00:00 UTC,Not cleared,9,THEFT FROM BUILDING           ,B,1204 W 6TH ST,Theft,2015-07-06 00:00:00 UTC,3109628,10072479,2015,78703
20155032337,"1207 W 6TH ST Austin, TX 78703",12,2015-07-27 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1207 W 6TH ST,Theft,2015-07-24 00:00:00 UTC,3109374,10072368,2015,78703
20161000758,"1208 W 6TH ST Austin, TX 78703",12,2016-04-10 00:00:00 UTC,Not cleared,9,AUTO THEFT                    ,B,1208 W 6TH ST,Auto Theft,2016-04-09 00:00:00 UTC,3109573,10072504,2016,78703
20165006484,"1211 W 6TH ST Austin, TX 78703",12,2016-02-14 00:00:00 UTC,Not cleared,9,THEFT OF LICENSE PLATE        ,B,1211 W 6TH ST,Theft,2016-02-14 00:00:00 UTC,3109314,10072503,2016,78703
20155001465,"1211 W 8TH ST Austin, TX 78703",12,2015-02-11 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1211 W 8TH ST,Theft,2015-01-12 00:00:00 UTC,3109730,10073024,2015,78703
20155035854,"1212 W 9TH ST Austin, TX 78703",12,2015-10-06 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,B,1212 W 9TH ST,Theft,2015-08-15 00:00:00 UTC,3109796,10073522,2015,78703
20165029176,"1213 W 5TH ST Austin, TX 78703",12,2016-08-02 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1213 W 5TH ST,Theft,2016-07-15 00:00:00 UTC,3109106,10071983,2016,78703
20158004588,"1214 W 5TH ST Austin, TX 78703",12,2016-01-06 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1214 W 5TH ST,Theft,2015-12-21 00:00:00 UTC,3109221,10072196,2015,78703
20165013050,"1214 W 6TH ST Austin, TX 78703",12,2016-03-30 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1214 W 6TH ST,Theft,2016-03-29 00:00:00 UTC,3109197,10072657,2016,78703
20155054539,"1215 W 5TH ST Austin, TX 78703",12,2015-12-31 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1215 W 5TH ST,Theft,2015-12-14 00:00:00 UTC,3109148,10072032,2015,78703
20158003119,"1218 W 5TH ST Austin, TX 78703",12,2015-09-11 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1218 W 5TH ST,Theft,2015-09-07 00:00:00 UTC,3109201,10072064,2015,78703
20165005167,"1301 W 9TH ST Austin, TX 78703",12,2016-02-24 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1301 W 9TH ST,Theft,2016-02-04 00:00:00 UTC,3109707,10073406,2016,78703
20165024771,"1301 W 9TH ST Austin, TX 78703",12,2016-06-20 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1301 W 9TH ST,Theft,2016-06-16 00:00:00 UTC,3109707,10073406,2016,78703
20165038660,"1301 W 9TH ST Austin, TX 78703",12,2016-09-23 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,B,1301 W 9TH ST,Theft,2016-09-18 00:00:00 UTC,3109707,10073406,2016,78703
20161700702,"1315 W 6TH ST Austin, TX 78703",12,2016-07-19 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,B,1315 W 6TH ST,Burglary,2016-06-18 00:00:00 UTC,3108833,10072621,2016,78703
20155036295,"1321 W 5TH ST Austin, TX 78703",12,2015-09-01 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1321 W 5TH ST,Theft,2015-08-18 00:00:00 UTC,3108620,10072213,2015,78703
20161881019,"1321 W 5TH ST Austin, TX 78703",12,2016-09-02 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,B,1321 W 5TH ST,Burglary,2016-07-06 00:00:00 UTC,3108620,10072213,2016,78703
20162380772,"1401 W 6TH ST Austin, TX 78703",12,2016-09-06 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,B,1401 W 6TH ST,Burglary,2016-08-25 00:00:00 UTC,3108694,10072678,2016,78703
20155026438,"1403 W 6TH ST Austin, TX 78703",12,2015-06-22 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1403 W 6TH ST,Theft,2015-06-18 00:00:00 UTC,3108648,10072698,2015,78703
20153530515,"1407 W 5TH ST Austin, TX 78703",12,2015-12-21 00:00:00 UTC,Cleared by Arrest,9,AUTO THEFT                    ,B,1407 W 5TH ST,Auto Theft,2015-12-19 00:00:00 UTC,3108438,10072327,2015,78703
20151420768,"1409 W 3RD ST Austin, TX 78703",12,2015-05-26 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1409 W 3RD ST,Theft,2015-05-22 00:00:00 UTC,3108164,10071996,2015,78703
20153481012,"1409 W 3RD ST Austin, TX 78703",12,2015-12-17 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1409 W 3RD ST,Theft,2015-12-14 00:00:00 UTC,3108164,10071996,2015,78703
2016300810,"1409 W 3RD ST Austin, TX 78703",12,2016-03-23 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,B,1409 W 3RD ST,Burglary,2016-01-30 00:00:00 UTC,3108164,10071996,2016,78703
20158001931,"1410 W 6TH ST Austin, TX 78703",12,2015-06-17 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,B,1410 W 6TH ST,Theft,2015-06-10 00:00:00 UTC,3108540,10072951,2015,78703
20165018975,"1411 W 9TH ST Austin, TX 78703",12,2016-05-11 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1411 W 9TH ST,Theft,2016-05-06 00:00:00 UTC,3109078,10073746,2016,78703
20151161564,"1500 W 6TH ST Austin, TX 78703",12,2015-05-04 00:00:00 UTC,Cleared by Arrest,9,DEADLY CONDUCT                ,B,1500 W 6TH ST,Aggravated Assault,2015-04-26 00:00:00 UTC,3108346,10073002,2015,78703
2016440148,"1501 W 6TH ST Austin, TX 78703",12,2016-03-22 00:00:00 UTC,Not cleared,9,AGG ASSAULT                   ,B,1501 W 6TH ST,Aggravated Assault,2016-02-13 00:00:00 UTC,3108296,10072723,2016,78703
20155040943,"1503 W 9TH ST Austin, TX 78703",12,2015-09-18 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,B,1503 W 9TH ST,Theft,2015-09-16 00:00:00 UTC,3108888,10073819,2015,78703
20161280571,"1503 W 9TH ST Austin, TX 78703",12,2016-05-10 00:00:00 UTC,Cleared by Arrest,9,AUTO THEFT                    ,B,1503 W 9TH ST,Auto Theft,2016-05-07 00:00:00 UTC,3108888,10073819,2016,78703
20155040422,"1510 W 6TH ST Austin, TX 78703",12,2015-09-15 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,B,1510 W 6TH ST,Theft,2015-09-13 00:00:00 UTC,3108132,10073163,2015,78703
20155044729,"1511 W 6TH ST Austin, TX 78703",12,2015-10-14 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1511 W 6TH ST,Theft,2015-10-09 00:00:00 UTC,3108088,10072945,2015,78703
20165004610,"1512 W 9TH ST Austin, TX 78703",12,2016-02-17 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1512 W 9TH ST,Theft,2016-02-01 00:00:00 UTC,3108752,10074089,2016,78703
20162980476,"1515 W 5TH ST Austin, TX 78703",12,2016-11-08 00:00:00 UTC,Cleared by Arrest,9,AUTO THEFT                    ,B,1515 W 5TH ST,Auto Theft,2016-10-24 00:00:00 UTC,3107933,10072420,2016,78703
20158000555,"1607 W 8TH ST Austin, TX 78703",12,2015-03-02 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1607 W 8TH ST,Theft,2015-02-15 00:00:00 UTC,3108153,10073853,2015,78703
2016500982,"1607 W 8TH ST Austin, TX 78703",12,2016-02-23 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,B,1607 W 8TH ST,Burglary,2016-02-19 00:00:00 UTC,3108153,10073853,2016,78703
20162250714,"1610 W 8TH ST Austin, TX 78703",12,2016-08-13 00:00:00 UTC,Not cleared,9,AUTO THEFT                    ,B,1610 W 8TH ST,Auto Theft,2016-08-12 00:00:00 UTC,3108101,10074007,2016,78703
20168001545,"1611 W 5TH ST Austin, TX 78703",12,2016-04-05 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1611 W 5TH ST,Theft,2016-04-03 00:00:00 UTC,3107416,10072870,2016,78703
20168002047,"1611 W 5TH ST Austin, TX 78703",12,2016-05-17 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1611 W 5TH ST,Theft,2016-04-28 00:00:00 UTC,3107416,10072870,2016,78703
20165018321,"1611 W 5TH ST Austin, TX 78703",12,2016-05-12 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1611 W 5TH ST,Theft,2016-05-03 00:00:00 UTC,3107416,10072870,2016,78703
20165019889,"1611 W 5TH ST Austin, TX 78703",12,2016-05-18 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1611 W 5TH ST,Theft,2016-05-13 00:00:00 UTC,3107416,10072870,2016,78703
20165020135,"1611 W 5TH ST Austin, TX 78703",12,2016-05-16 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1611 W 5TH ST,Theft,2016-05-15 00:00:00 UTC,3107416,10072870,2016,78703
20168002620,"1611 W 5TH ST Austin, TX 78703",12,2016-07-11 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1611 W 5TH ST,Theft,2016-06-01 00:00:00 UTC,3107416,10072870,2016,78703
20168002642,"1611 W 5TH ST Austin, TX 78703",12,2016-06-07 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1611 W 5TH ST,Theft,2016-06-03 00:00:00 UTC,3107416,10072870,2016,78703
20165025128,"1611 W 5TH ST Austin, TX 78703",12,2016-07-07 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1611 W 5TH ST,Theft,2016-06-18 00:00:00 UTC,3107416,10072870,2016,78703
20168003399,"1611 W 5TH ST Austin, TX 78703",12,2016-07-22 00:00:00 UTC,Not cleared,9,BURGLARY OF VEHICLE           ,B,1611 W 5TH ST,Theft,2016-07-20 00:00:00 UTC,3107416,10072870,2016,78703
20162220196,"1611 W 5TH ST Austin, TX 78703",12,2016-09-14 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,B,1611 W 5TH ST,Burglary,2016-08-09 00:00:00 UTC,3107416,10072870,2016,78703
20162851034,"1611 W 5TH ST Austin, TX 78703",12,2016-11-29 00:00:00 UTC,Cleared by Arrest,9,AUTO THEFT                    ,B,1611 W 5TH ST,Auto Theft,2016-10-11 00:00:00 UTC,3107416,10072870,2016,78703
20155040899,"1611 W 6TH ST Austin, TX 78703",12,2015-09-17 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1611 W 6TH ST,Theft,2015-09-16 00:00:00 UTC,3107684,10073134,2015,78703
20165005782,"1616 W 6TH ST Austin, TX 78703",12,2016-02-10 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1616 W 6TH ST,Theft,2016-02-09 00:00:00 UTC,3107708,10073415,2016,78703
2016460244,"1616 W 6TH ST Austin, TX 78703",12,2016-04-01 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,B,1616 W 6TH ST,Burglary,2016-02-15 00:00:00 UTC,3107708,10073415,2016,78703
20168001901,"1616 W 6TH ST Austin, TX 78703",12,2016-04-21 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,B,1616 W 6TH ST,Theft,2016-04-19 00:00:00 UTC,3107708,10073415,2016,78703
20161241791,"1616 W 6TH ST Austin, TX 78703",12,2016-05-05 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,B,1616 W 6TH ST,Burglary,2016-05-03 00:00:00 UTC,3107708,10073415,2016,78703
20168003204,"1616 W 6TH ST Austin, TX 78703",12,2016-07-19 00:00:00 UTC,Not cleared,9,THEFT                         ,B,1616 W 6TH ST,Theft,2016-07-07 00:00:00 UTC,3107708,10073415,2016,78703
20155049539,"1617 W 9TH ST Austin, TX 78703",12,2015-11-11 00:00:00 UTC,Not cleared,9,THEFT OF BICYCLE              ,B,1617 W 9TH ST,Theft,2015-11-10 00:00:00 UTC,3108093,10074136,2015,78703
